,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,GFS - CGR,CGR-013,1,Steph 19/07,Aude 15/8,,,,CGA Services Storage,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,GFS - CGR,CGR-014,1,Steph 19/07,Aude 15/8,,,,CGF Office,Indoor,,Fascia - XS,PA-DOOR,,BOH or FOH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-015,1,Steph 19/07,Aude 15/8,,,,CGR Management Office,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-016,1,Steph 25/07,Aude 15/8,,,,Americas & Caribbean ,Indoor,,Fascia - Desk,PA-DESK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,GFS - CGR,CGR-017,1,Steph 25/07,Aude 15/8,,,,Africa,Indoor,,Fascia - Desk,PA-DESK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,GFS - CGR,CGR-018,1,Steph 25/07,Aude 15/8,,,,Asia,Indoor,,,PA-DESK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,GFS - CGR,CGR-019,1,Steph 25/07,Aude 15/8,,,,Europe & Oceania,Indoor,,Fascia - Desk,PA-DESK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,GFS - CGR,CGR-020,1,Steph 19/07,Aude 15/8,,,,DRM Room 1,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-021,1,Steph 19/07,Aude 15/8,,,,DRM Room 2,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-022,1,Steph 19/07,Aude 15/8,,,,DRM Room 3,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-023,1,Steph 19/07,Aude 15/8,,,,DRM Room 4,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-024,1,Steph 19/07,Aude 15/8,,,,Allotment Workroom,Indoor,,Fascia - XS,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,GFS - CGR,CGR-025,Bespoke,Steph 28/09,MH 29/9,,,,Athletes,,,Lollypop,Lollipop,,Lollypops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,20,
,,,,,,,,,,,,,,,,,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,
,,LIC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LIC,LIC-001,1,Steph 19/07,Aude 15/8,,,,Licensing & Merchandising Storage,Both,,Fascia - Door,PA-DOOR,,,1,1,1,,2,6,,,2,2,,4,6,2,,2,,,,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,
,,LIC,LIC-002,1,Steph 19/07,Aude 15/8,,,,Authorised Access Only,Both,Storage door inside GCV Official Shop ,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,,,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,
,,LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOG,LOG-001,1,Stu 1/8,Aude 15/8,,,,Logistics Compound,Outdoor,Front Gate of Compound,Fascia - M,FA-S,Fence mounted,LOG - Requested FA-L,1,1,,2,,,,,1,1,1,1,1,2,1,1,,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,
,,LOG,LOG-002,1,Steph 19/07,Aude 15/8,,,,Logistics 1,Outdoor,Containers,Panel - XXS,PA-DOOR,on Container,LOG Requested A3,1,1,,1,,,,,1,1,1,1,,1,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,15,
,,LOG,LOG-003,1,Steph 19/07,Aude 15/8,,,,Logistics 2,Outdoor,Containers,Panel - XXS,PA-DOOR,on Container,LOG Requested A3,1,,,,,,,,,1,,1,,1,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
,,LOG,LOG-004,1,Steph 19/07,Aude 15/8,,,,Logistics 3,Outdoor,Containers,Panel - XXS,PA-DOOR,on Container,LOG Requested A3,1,,,,,,,,,,,1,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
,,LOG,LOG-005,1,Steph 19/07,Aude 15/8,,,,Logistics 4,Outdoor,Containers,Panel - XXS,PA-DOOR,on Container,LOG Requested A3,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,LOG,LOG-006,1,Steph 19/07,Aude 15/8,,,,Logistics Office,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,1,1,,1,,,,,1,1,1,1,1,1,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,
,,LOG,LOG-007,1,Steph 19/07,Aude 15/8,,,,Logistics Storage 1,TBC,,Panel - XXS,PA-DOOR,Wall mounted,"Compounds & room?
LOG Requested A3",1,,,1,,,,,,,,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
,,LOG,LOG-008,1,Steph 19/07,Aude 15/8,,,,Logistics Storage 2,TBC,,Panel - XXS,PA-DOOR,Wall mounted,"What does that space look like. 

LOG Requested A3",,,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,LOG,LOG-009,1,Steph 19/07,Aude 15/8,,,,Logistics Storage 3,TBC,,Panel - XXS,PA-DOOR,Wall mounted,"
LOG Requested A3
LOG Requested A3",,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,LOG,LOG-010,2,Steph 18/09,MH 29/9,,,,Fuel Compound,Outdoor,,Fascia - XS,FA-S,Fence mounted,,1,1,,1,,,,,,1,1,1,1,1,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,
,,LOG - CANCELLED,LOG-011,CANCELLED,CANCELLED,CANCELLED,,,,Logistics Crew ,TBC,,Panel - XXS,FA-S,Wall mounted,What do you do with this space?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
,,LOG,LOG-012,2,Steph 22/09,,,,,Charging & Refuelling Area,Outdoor,,Fascia - XS,Bespoke - A3,Fence mounted,,1,,,1,,,,,,1,1,1,,1,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,
,,LOG,LOG-013,2,Steph 22/09,MH 29/9,<PAR>,,,Logistics Parking,Outdoor,,Panel - XXS,Bespoke - A3,Fence mounted,,8,2,,13,,,,,2,7,3,5,2,4,5,9,,,,6,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,
,,LOG,LOG-014,2,Steph 18/09,MH 29/9,,,,Logistics Warehouse,Outdoor,,Fascia - M,FA-L,on Tent,,1,1,,1,,,,,1,1,1,1,1,1,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,
,,LOG,LOG-015,2,Steph 20/09,MH 29/9,,,,Central Logistics Warehouse (CLW),Outdoor,,Fascia - M,FA-L,Fence mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,
,,,,,,,,,,,,,,,,,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,
,,LOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,LOK,LOK-001,1,Steph 19/07,Aude 15/8,,,,Look & Signage Storage,Outdoor,Container,Fascia - Door,PA-DOOR,,,2,1,1,,N/A,N/A,,,1,1,2,1,4,1,1,2,,,,1,2,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,,,,,,,,,26,
,,LOK,LOK-003,2,Steph 28/08,MH 29/9,,,,Look & Signage Legends,,,,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,14,
,,LOK,LOK-002,1,Stu 1/8,Aude 15/8,,,,Look & Signage Storage,Outdoor,Compound Fence,Fascia - Door,FA-S,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,,,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,Err:502,
,,MED & DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,DOP,DOP-001,1,Steph 19/07,Aude 15/8,,,,Blood Sampling Room ,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-002,1,Steph 02/08,Aude 12/09,<DOP>,,,Doping Control - Authorised Access Only,Outdoor,,Fascia - Door,PA-DOOR,,,,,,1,1,1,,,,1,,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,
,,DOP - N/A,DOP-003,N/A,N/A,N/A,<DOP>,,,Doping Control Centre,Indoor,Entry to Centre,Fascia - M,FA-S,,Move into WF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,
,,DOP,DOP-004,1,Steph 02/08,Aude 15/8,<DOP>,,,Doping Control in Progress,,,Fascia - Door,PA-DOOR,,,2,1,1,,1,1,,,1,1,,,1,,1,,,1,,,,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,
,,DOP,DOP-005,1,Steph 19/07,Aude 15/8,,,,Processing Room 1,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-006,1,Steph 19/07,Aude 15/8,,,,Processing Room 2,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-007,1,Steph 19/07,Aude 15/8,,,,Processing Room 3,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-008,1,Steph 19/07,Aude 15/8,,,,Processing Room 4,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-009,1,Steph 19/07,Aude 15/8,,,,Sampling Room 1,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-010,1,Steph 19/07,Aude 15/8,,,,Sampling Room 2,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-011,1,Steph 19/07,Aude 15/8,,,,Sampling Room 3,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,DOP,DOP-012,1,Steph 19/07,Aude 15/8,,,,Sampling Room 4,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-001,2,Steph 18/09,MH 29/9,,,,Allied Health Waiting Area,Indoor,,Fascia - S,FA-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-002,2,Steph 22/09,MH 29/9,<MED>,,,Ambulance Parking,Outdoor,,Panel - S,Bespoke - A3,,2/9 MH - update product. How? Fences when they are not there,2,2,2,6,2,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,46,
,,MED,MED-003,1,Steph 02/08,Aude 15/8,<MED>,,,Athletes Medical Facility,Outdoor,,Fascia - L,PA-DOOR,,"Some are tents and some indoor. Review V3. 
Reinstate figures.",2,1,1,,1,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,34,
,,MED - N/A,MED-004,N/A,N/A,N/A,,,,Athletes Recovery Centre ,Outdoor,,Fascia - M,FA-S,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,0,
,,MED,MED-005,1,Steph 19/07,Aude 15/8,,,,Authorised Access Only,Outdoor,Staff entry to Polyclinic & CSL Athlete Area,Fascia - Door,PA-DOOR,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,3,
,,MED,MED-006,1,Steph 19/07,Aude 15/8,,,,Clean Utility Room,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-007,1,Steph 19/07,Aude 15/8,,,,Conference Room,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-008,1,Steph 19/07,Aude 15/8,,,,Consultation Room 1,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-009,1,Steph 19/07,Aude 15/8,,,,Consultation Room 2,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-010,1,Steph 19/07,Aude 15/8,,,,Consultation Room 3,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-011,1,Steph 19/07,Aude 15/8,,,,Consultation Room 4,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-012,1,Steph 19/07,Aude 15/8,,,,Consultation Room 5,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-013,1,Steph 19/07,Aude 15/8,,,,Consultation Room 6,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-014,1,Steph 19/07,Aude 15/8,,,,Consultation Room 7,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-015,1,Steph 19/07,Aude 15/8,,,,Consultation Room 8,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-016,1,Steph 19/07,Aude 15/8,,,,Consultation Room 9,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED - N/A,MED-017,N/A,N/A,N/A,,,,Dental Van,Outdoor,Outside polyclinic,Fascia - S,FA-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,
,,MED,MED-018,1,Steph 19/07,Aude 15/8,,,,Dirty Utility Room,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-019,1,Steph 02/08,Aude 15/8,<MED>,,,Doctor on Duty,TBC,Medical clinic at GFH,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,2,
,,MED,MED-020,1,Steph 19/07,Aude 15/8,<MED>,,,Emergency Medical Room,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-021,1,Steph 19/07,Aude 15/8,<MED>,,,Field of Play Medical Area,Outdoor,,Fascia - Door,PA-DOOR,,Question! Tent,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,MED - N/A,MED-022,N/A,N/A,N/A,<GYM>,,,"Gym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
MassageGym
Physiotherapy
Massage",,,Panel - S,PI-S,,"Cut,. Wayfinding Sign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,
,,MED,MED-023,1,Steph 19/07,Aude 15/8,,,,Massage,Indoor,,Fascia - Door,PA-DOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-024,1,Stu 1/8,Aude 30/08,,,,Massage,Outdoor,,Fascia - S,FA-S,,Question - is it obvious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,
,,MED,MED-025,1,Steph 03/08,Aude 15/8,<MED>,,,Medical,Indoor,,Fascia - M,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,4,
,,MED,MED-026,1,Steph 19/07,Aude 30/08,,,,Medical & Radiology Waiting Area,Indoor,,Fascia - S,PA-DOOR,Wall mounted,"Cut,. Wayfinding Sign",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-027,1,Steph 19/07,Aude 15/8,,,,Medical Storage,Both,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,
,,MED,MED-028,1,Steph 02/08,Aude 15/8,<WST>,,,Medical Waste,Outdoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-029,1,Steph 19/07,Aude 18/8,,,,Observation Room,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-030,1,Steph 19/07,Aude 18/8,,,,Office 1,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-031,1,Steph 19/07,Aude 18/8,,,,Office 2 ,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-032,1,Steph 19/07,,,,,Medical Command Centre,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-033,1,Steph 20/07,Aude 18/8,,,,Optometry 1,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-034,1,Steph 20/07,Aude 18/8,,,,Optometry 2,Indoor,,,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-035,1,Steph 20/07,Aude 18/8,,,,Physiotherapy Room 1,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-036,1,Steph 20/07,Aude 18/8,,,,Physiotherapy Room 2,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED,MED-037,1,Steph 20/07,Aude 18/8,,,,Podiatry,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
,,MED - N/A,MED-038,N/A,N/A,N/A,,,,Prosthetic Repair ,Outdoor,,Fascia - M,FA-S,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,
,,MED,MED-039,1,Steph 20/07,Aude 18/8,,,,Reporting Room,Indoor,,Fascia - Door,PA-DOOR,Wall mounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,
